Engine Size,Age of Vehicle,Speed,Road Type,Traffic Conditions,Temperature,Wind Speed,NOx Emissions
3.950052097,25,40.68841033,City,Heavy,1.538577223,1.425316852,1.782793899
5.937787024,19,65.14739776,City,Free flow,-2.898509423,16.1042363,1.913976663
4.379026026,17,53.17827281,Highway,Moderate,27.91455414,4.252479533,0.364196822
3.325066438,19,52.12218238,Rural,Heavy,13.13830112,18.94410644,1.604413625
3.428366613,18,106.5582359,Highway,Heavy,5.341746202,14.86754048,1.024048874
2.817531152,7,69.40197941,City,Free flow,3.758145249,16.54035882,1.803795116
3.184319646,22,47.41776099,Highway,Moderate,37.67419439,5.851060867,1.632813948
1.403922593,8,95.2232342,Rural,Free flow,13.88507474,2.929475347,1.882878353
5.770777911,16,51.11109352,City,Heavy,-1.103878962,14.39472758,0.955168329
3.615319558,17,58.39592185,City,Heavy,0.583637442,14.74134777,1.428848144
2.148541466,27,62.58653429,Highway,Heavy,33.19512244,7.940290643,0.696061642
1.099767427,20,84.10253734,Highway,Heavy,21.24216055,14.19714945,1.347319197
2.205287999,7,11.01022654,City,Heavy,35.42587975,17.72493141,0.274639978
3.700085897,15,85.08314288,Highway,Moderate,-7.817674818,18.74846848,0.565378453
1.523822847,26,76.5723611,Highway,Moderate,2.323390856,0.708633682,1.800393064
3.342268725,17,113.5252373,Highway,Moderate,32.22729757,8.258800959,1.648702742
2.889249763,2,52.07132274,Rural,Moderate,4.106300798,7.695932256,0.148351957
5.968011622,16,23.37792399,Highway,Moderate,-8.720627437,10.85052966,1.443422394
4.041710982,14,12.54291259,City,Moderate,32.80392991,5.218567382,0.564392968
1.846822961,16,10.52815973,City,Free flow,2.821036754,3.720145199,0.66092597
1.984298628,28,0.513014959,City,Heavy,7.33016159,5.586930747,0.400147584
5.529163977,8,41.95015799,City,Heavy,37.05144433,1.413761061,0.131427577
1.479392188,18,119.8964491,Rural,Free flow,7.046666801,15.05494126,0.779626173
5.709018888,13,107.7994123,Highway,Free flow,34.98792032,0.62235338,0.713699901
2.751715521,28,116.5324493,Highway,Moderate,12.12566768,15.99277555,1.535833589
2.286074489,3,82.84969691,Highway,Moderate,7.9782533,3.694183836,0.563237928
4.761350595,0,29.34714611,Rural,Moderate,18.72646689,0.3008441,1.008260878
2.919437885,26,62.90996776,Highway,Heavy,17.89345897,1.4070484,1.552643417
5.771445147,15,104.1096037,Rural,Heavy,6.525117513,6.384343058,1.863757415
5.240602228,7,15.32712775,City,Free flow,25.63469527,19.23754516,0.519324973
5.444069067,15,46.5927589,City,Moderate,7.920889772,1.57096717,0.128496227
1.124779487,11,87.4370627,City,Free flow,10.06952601,7.076745953,1.726007526
3.454248943,18,100.3771657,Highway,Free flow,11.01967815,19.9923779,1.01746096
2.249551337,9,77.47676637,Rural,Free flow,31.01038633,13.99129064,1.956903367
1.895665812,16,116.5490199,Rural,Free flow,39.89017109,8.657800109,0.335161191
5.98866845,18,3.277988727,Highway,Moderate,27.39890344,2.793738258,0.462277536
1.542821494,6,18.17820655,Highway,Moderate,29.66502387,16.13417217,1.506679539
5.198791486,22,94.79672536,Rural,Moderate,23.42972567,5.758239622,0.550146151
1.20377654,14,111.8522352,Highway,Free flow,7.444258002,4.622572756,1.193655189
2.916953743,21,38.37053399,City,Free flow,6.363828043,15.47006251,1.765500402
5.766599078,13,111.3302605,Highway,Free flow,21.42974637,15.11087363,0.215409004
2.357741525,0,99.77301358,Highway,Moderate,15.75342589,15.78176689,1.660492627
1.06117526,17,7.210602329,Highway,Free flow,2.57220261,8.65266227,1.869204694
3.277472329,13,54.73174661,Rural,Heavy,35.71478174,15.37433733,0.955829197
3.416036544,1,29.92990577,City,Heavy,8.862825041,5.772217324,1.908017228
1.173234192,17,38.936815,City,Free flow,11.70910954,2.571546175,0.756461206
2.058044738,18,54.76519119,Highway,Free flow,16.80714197,5.973699221,1.856539888
5.077180931,20,18.69396575,Highway,Moderate,29.35691693,12.22325696,0.971299899
1.542954999,3,35.55515853,Highway,Moderate,0.805806115,1.166219942,1.092417979
3.382816199,29,108.1701884,Rural,Free flow,28.51033117,3.685589882,1.386616262
3.457871524,29,59.02902176,Highway,Free flow,-1.788606466,15.70077918,1.876724273
4.476277735,19,43.16890434,City,Heavy,28.06017999,7.21500851,1.831716619
2.08348412,2,88.4825772,City,Heavy,8.369258038,15.43407444,0.571273742
4.652701092,22,99.520151,City,Free flow,21.44028009,15.34117383,1.92960197
4.090101769,4,26.16750874,Highway,Heavy,32.41787713,2.859854399,0.909471543
0.822689002,29,11.34731703,Rural,Moderate,32.30966683,5.118726747,0.74774252
4.507839463,6,23.93817498,City,Free flow,1.066522676,11.8628353,1.168440861
4.265204151,8,105.1224999,City,Free flow,14.58930873,13.07582892,0.19699202
1.347897596,5,75.63653731,City,Heavy,4.033052349,6.850894079,1.919721179
3.050191507,23,61.57698159,Highway,Moderate,4.982779956,13.72113661,0.790320669
4.640706782,22,26.74071063,Rural,Heavy,30.26961714,13.87015301,0.61749853
2.294529902,28,106.9092116,Highway,Free flow,-8.382877434,0.567371839,0.697850692
5.144497174,8,114.7421481,Rural,Moderate,-9.093008305,13.04134631,0.924338745
2.771289053,12,116.0539593,City,Moderate,6.717572058,18.62238411,0.485950601
1.446715675,24,5.315223168,Highway,Heavy,27.47152496,4.523060048,1.981763901
0.85160387,19,79.14887302,Highway,Free flow,-5.697721741,15.57940795,0.958130989
3.213294829,21,78.98097114,City,Moderate,-1.14246671,16.93357429,0.571817314
4.323219791,21,46.40372519,Highway,Heavy,24.90780016,17.59685452,0.374934498
4.819191706,1,69.40440276,Rural,Moderate,0.797970476,9.263662515,1.66001947
0.888127857,29,20.49841638,Rural,Free flow,29.73242244,19.8436515,0.752819709
4.804822701,23,12.24959604,City,Free flow,22.23904907,12.43328006,1.270380834
2.181030731,12,6.603325677,Highway,Heavy,-0.108474748,6.699340083,1.911438101
4.820337744,23,15.18442601,Highway,Moderate,1.009945859,6.453315489,0.153015599
2.733044334,28,2.273898641,City,Free flow,5.748127311,1.980655807,0.935303817
2.358962743,28,37.25195904,City,Heavy,32.0163799,18.00317973,1.308953454
5.472515144,4,112.4713932,Rural,Moderate,13.46390256,15.9527073,1.318712453
3.181577947,13,25.60973223,City,Moderate,34.50640567,10.7993475,1.638350679
2.37516179,19,16.89309315,Highway,Heavy,13.76146746,2.166547546,0.417708285
3.317200762,1,110.1145764,City,Moderate,7.213999598,7.286874115,1.119280901
5.702166459,27,62.19357149,Rural,Heavy,23.66171987,5.848035528,1.232328708
4.882985624,24,54.3641482,Rural,Moderate,16.45078453,9.054751126,1.961614245
3.631308131,27,72.23099431,Highway,Heavy,38.5366453,13.90105833,0.455567025
2.701539891,20,55.91685916,City,Heavy,14.36648779,0.088152993,0.337818549
1.971982594,22,65.13808345,Highway,Moderate,-1.84205204,1.991069222,0.407764604
1.532175334,22,73.52100681,Highway,Moderate,1.572248418,17.03597712,1.514321315
3.807151677,5,74.20745813,Rural,Moderate,1.238266481,2.200273171,1.079337585
4.106964477,25,79.13512764,City,Heavy,-3.684090441,3.23953852,1.916053939
5.781257429,5,75.76422349,Highway,Heavy,34.421356,17.08794653,1.60202256
3.050643211,10,20.109898,City,Heavy,31.881451,3.176695016,1.408584071
5.239681593,12,69.56026956,Rural,Free flow,5.965853317,0.910308031,1.805308184
4.50095859,22,62.93103741,City,Heavy,37.14634602,1.665771301,1.807709773
3.072378605,15,14.60062716,Rural,Free flow,5.728621276,1.271247218,1.712823328
4.036184976,8,18.88970407,Highway,Moderate,4.705371533,7.242072838,1.648578469
5.902124751,11,37.06102026,City,Heavy,-5.930524217,9.435913966,1.354598895
5.707248283,0,69.27221922,City,Moderate,23.60504324,6.658706656,1.665985608
5.882001122,21,55.10535344,Highway,Moderate,33.11021621,7.513066132,1.158633909
3.279880554,16,19.84434733,Rural,Moderate,29.55194602,17.1407086,0.340247677
1.646038668,3,104.8913424,Highway,Free flow,17.75356146,9.0473014,0.592329854
4.244656861,22,109.8297923,City,Moderate,29.30253796,7.015273424,1.959338252
5.575817447,22,75.72582522,Rural,Moderate,10.29167518,9.047397917,0.959044766
2.664608,15,27.66465506,Highway,Free flow,13.82846097,5.642411514,1.975988375
2.050074347,1,110.4672843,Highway,Moderate,17.03939369,19.9083511,1.613863774
1.329379151,17,5.570566254,Rural,Moderate,24.01532862,13.14063112,1.562925113
3.43098112,25,100.5480061,Highway,Heavy,21.23545136,3.082968539,0.855921102
0.987297855,10,8.872277222,Rural,Free flow,21.24213562,10.00646827,1.165942265
2.268889469,14,50.05633714,Rural,Free flow,19.78661312,6.501649313,0.208388468
3.81646194,11,93.90749884,Rural,Moderate,4.631442901,2.168150177,1.842451595
2.635862036,7,91.83755075,Rural,Free flow,1.539361144,15.80047502,0.713612634
5.721573868,1,28.7396199,Rural,Moderate,39.99784772,11.98692401,1.264621026
3.435986277,3,72.28404472,Rural,Free flow,24.12927771,4.119185722,1.892356644
2.928942773,6,78.00404211,City,Moderate,-4.609992955,1.268102284,1.730513431
5.016568621,9,75.76503691,City,Free flow,9.848102574,2.372510114,0.753220495
5.146294825,25,15.6484662,Rural,Heavy,38.365533,8.285186235,1.045626361
2.527393372,14,28.19241323,Rural,Heavy,-1.573467304,5.986964945,1.005115107
4.809838642,0,2.123179336,Highway,Moderate,29.52607549,9.097374878,1.280055254
4.204183572,19,76.16934225,Highway,Heavy,23.27116275,4.078378058,0.595022082
3.011186564,18,31.28298578,Rural,Free flow,34.12745196,6.045629994,0.3197518
0.800060501,16,75.58130123,Highway,Free flow,-7.461864559,4.834787103,1.759173303
1.975851722,8,42.03082738,Highway,Heavy,32.83715408,13.16104277,0.74718531
2.381833342,12,27.3134026,City,Moderate,-3.921424666,4.296361686,1.348891503
2.380501064,19,89.67894821,Highway,Heavy,0.526058376,15.33112675,1.343575311
1.998166643,13,20.39520751,Rural,Free flow,38.51464321,11.67866859,1.402452465
5.827596599,8,39.77256828,Highway,Free flow,21.04869409,6.369487345,0.253575878
2.997671824,19,106.1437728,City,Moderate,1.922128086,8.220717777,0.271837768
1.744392632,8,66.86077999,Rural,Free flow,37.53621535,13.03332148,1.05331923
5.490089023,28,66.12005829,Rural,Moderate,0.559721543,4.030965611,1.026844717
4.994806302,25,13.32923575,City,Moderate,29.29713977,7.850733058,0.358170738
4.72209095,5,91.27022048,City,Free flow,2.685506309,2.460229478,0.551688289
4.488468308,0,16.0652501,Rural,Heavy,8.577863692,0.658021206,1.112681517
1.020595951,20,102.5773388,City,Heavy,15.39355238,2.141466236,1.41554789
3.928080172,25,67.9076356,Rural,Heavy,29.17915025,1.386163385,1.123438516
4.746827469,23,84.61008415,Rural,Moderate,20.89432086,4.687425384,1.251642872
3.472043214,6,97.67768078,Rural,Free flow,7.222734422,0.840888696,1.338265444
4.425488786,25,16.14025771,Rural,Free flow,24.37420693,11.68945933,0.980357385
4.514498506,24,95.70447127,Highway,Free flow,15.70537706,10.05883902,0.40016924
3.200923948,28,27.44101421,Highway,Moderate,-2.735112518,13.18409748,0.326654673
4.411896222,29,74.77328251,Rural,Heavy,27.82349229,2.415591587,1.139156452
4.9967687,2,0.028906078,Rural,Heavy,-3.215052104,4.720547722,1.162890344
1.647783752,13,15.71782845,Highway,Moderate,6.703074516,14.22723604,0.523476057
4.888269392,28,48.73080506,Rural,Heavy,13.04707224,19.16876144,1.79264868
3.075838906,21,25.02072578,City,Moderate,14.8086457,10.90431516,0.754417445
2.021861706,7,70.98778351,Rural,Moderate,-6.448906153,10.08767933,1.342024214
5.828583431,19,84.80395068,City,Free flow,13.90152615,17.40790747,1.588604118
5.299537946,20,77.59100205,Highway,Heavy,22.77145476,8.675212598,0.528380255
1.617820683,15,3.457848126,Rural,Moderate,18.0034726,16.42032584,1.187655537
3.773079112,12,39.435631,Rural,Moderate,32.02762745,17.17066208,0.395748365
3.654065058,21,3.154781866,Rural,Moderate,5.62772086,14.45136424,1.912180279
2.635384218,20,60.9867242,City,Moderate,24.57298733,16.69383143,0.529082776
4.030720735,2,15.87546297,Highway,Heavy,31.43156202,11.44353247,0.582690844
1.155436642,4,81.98748613,Highway,Heavy,15.74526473,5.83768039,1.154824172
4.875551181,29,22.16325321,City,Moderate,6.472453464,17.21790735,0.29194987
2.285943288,24,36.99204036,Highway,Free flow,-9.754178915,18.99011932,1.667278285
2.528772017,23,111.1751325,City,Heavy,-5.814640916,2.059556326,0.487390214
1.094245412,6,46.07417589,Rural,Heavy,36.40109278,17.15014733,0.575736541
2.744389444,21,84.36864263,Rural,Moderate,12.13682229,2.490486644,1.098725329
4.704886951,3,40.07810619,Highway,Moderate,-4.829591952,8.045232393,1.450972663
5.897917453,12,119.9410555,Rural,Moderate,28.70304874,17.60453246,1.295036674
5.847518036,0,46.73414142,City,Heavy,-3.895247223,4.446589261,1.155597304
2.898725212,27,12.77204624,City,Heavy,14.47063321,5.347187862,0.566570619
4.637001921,15,58.66834064,City,Heavy,13.08046775,8.462780638,1.519030222
2.174236568,15,34.63781832,Highway,Moderate,-4.72349686,11.74910499,1.959158785
4.21513153,0,90.50966214,Highway,Moderate,28.30022278,16.53610608,0.669008482
1.193034792,11,108.5822522,City,Moderate,29.50667847,19.57134957,1.568085471
5.747400748,24,72.2640148,Highway,Moderate,29.11232152,10.59401251,0.235421417
4.042973647,25,89.82454352,Rural,Moderate,-2.855766096,8.362805321,0.49425592
2.190490545,0,22.28772801,City,Moderate,7.323726997,6.470523369,0.280885952
0.878575558,7,50.03501088,Highway,Moderate,18.00660709,6.262045246,1.113260298
4.474475323,10,85.58869824,City,Heavy,10.77092275,10.33688694,0.422186259
3.972038569,13,44.31225875,City,Moderate,2.499161566,0.959183009,1.214455182
2.42711845,23,65.7300551,Rural,Heavy,23.20603589,9.485334393,0.277311132
5.72301539,6,58.8593582,Rural,Moderate,16.76816409,13.55427909,0.172926345
1.350710183,9,86.76435538,Rural,Heavy,-7.050178073,6.598051153,1.109157138
3.85544653,24,26.54927333,Highway,Free flow,17.1095766,15.13686838,1.244424839
5.779421278,28,33.68903435,Highway,Moderate,10.12705476,0.725950106,1.977723969
1.329844125,9,30.92286298,Highway,Moderate,9.149046754,8.802046779,0.225857932
0.8432637,26,113.2851002,Rural,Moderate,-0.032858014,16.93408377,0.118963221
3.865160745,8,55.69670428,Highway,Heavy,3.061541026,19.14369279,1.307739758
2.058514816,27,27.43452696,Rural,Heavy,-4.297501496,15.08695139,0.25836173
4.641360384,19,78.0135633,City,Heavy,-5.319945569,16.04842311,1.879896019
3.630120624,21,27.94626136,Highway,Moderate,-5.183281543,13.23993508,0.224274744
1.841466493,22,57.39264778,Highway,Heavy,28.85229876,12.07686242,0.392347702
3.511534926,1,79.37916245,Highway,Moderate,34.54463816,3.015421001,0.36376752
2.715934384,8,83.21770516,City,Moderate,9.408803029,11.03129075,0.11316718
4.265607847,19,56.07542864,Rural,Free flow,-2.999397192,17.70301777,0.617658829
2.091594765,24,54.56550733,Rural,Free flow,6.190247719,15.30704297,1.064428461
2.320392174,11,75.23134592,Highway,Moderate,32.60044468,19.39104195,0.489942731
1.348044734,25,116.6798014,Rural,Moderate,-4.139422473,13.25570263,1.05544484
4.775091786,19,17.71622221,Highway,Heavy,-1.775552297,0.468705465,1.246450897
4.206903316,22,79.79772303,City,Heavy,28.69152089,5.725958767,0.312729741
2.15323031,6,36.65865065,Rural,Heavy,1.893598667,7.309734031,0.960063579
1.765362865,22,92.85639975,Rural,Heavy,22.83698134,9.476711577,1.897002185
4.362698411,20,55.54076426,City,Moderate,21.22835092,14.49600238,0.514015876
1.37424569,11,60.34656681,Rural,Moderate,9.910287848,4.591259733,1.087096958
2.655807071,22,34.12731983,City,Heavy,6.036291916,15.22041771,1.728554075
2.639703625,14,9.739129307,Highway,Moderate,27.05143119,7.691951245,1.208786692
2.499061219,17,8.849885862,Highway,Free flow,-4.91937227,1.484304046,0.283662977
3.974843126,0,48.8419482,Highway,Moderate,-0.57742539,10.89448066,0.785479065
1.633900112,24,7.023808713,Rural,Heavy,-2.237973556,2.565009331,1.194431409
1.993910436,20,73.51870743,Rural,Free flow,8.300571073,12.9806442,0.600930104
1.411266761,28,110.3857227,City,Free flow,0.288581864,18.56255449,1.269433864
2.642210902,17,61.89909582,City,Heavy,15.28414029,1.12541483,1.303895336
1.956278785,20,25.97243648,City,Moderate,19.24288011,4.042843204,1.298709705
2.075832034,26,16.56175266,Highway,Moderate,11.37940368,8.58281361,1.776854349
3.695767904,19,7.356458608,Rural,Free flow,0.934121441,4.876840509,1.431745438
2.962030538,20,51.92715311,Highway,Moderate,-9.88049547,7.193637865,1.028974395
3.61270602,20,16.07890689,City,Free flow,10.62865997,2.481630035,1.851005204
4.421434997,17,38.75070731,Highway,Heavy,28.80033107,10.64082568,1.660428263
3.569021145,28,107.9201348,Highway,Heavy,9.5394712,14.018482,1.312646236
2.980212638,19,28.38241707,Highway,Heavy,23.35232082,12.25817763,0.97189496
4.067817574,14,41.54171105,Rural,Free flow,5.094751122,2.783711672,1.881066358
4.380884472,17,48.68474648,Highway,Moderate,35.1651083,15.41174818,0.63480833
2.117016394,6,14.28752938,Rural,Heavy,-4.129197767,2.157139622,1.836173786
4.561907044,6,72.18643796,Highway,Free flow,28.97435301,13.33574727,1.821868102
5.071219487,11,71.2142087,City,Moderate,-9.041272937,17.26375396,1.710854918
4.978395829,14,110.503451,Highway,Heavy,19.89014317,18.029277,0.765265323
5.833942223,21,113.5447062,Highway,Free flow,13.5210793,2.814284351,0.852981791
2.752438428,18,9.57237573,Rural,Free flow,32.6494064,17.83057934,1.604333447
2.737173024,27,83.99592145,City,Heavy,30.87811264,7.493276711,0.12514112
4.558236312,16,76.87405491,City,Heavy,11.7835721,7.847658202,0.138732644
4.026463682,11,17.05524443,City,Free flow,18.15704345,18.42737161,0.827205192
1.813871039,12,83.86310766,City,Free flow,32.84558235,1.344409865,0.880091681
3.905207591,11,117.2701674,Rural,Moderate,15.37376992,7.017181504,0.756580067
4.088434887,11,113.4832662,Highway,Moderate,26.28520308,10.9445298,1.085135156
3.264390345,19,17.27819775,City,Moderate,-3.817013891,16.93196519,1.814022064
1.917545713,12,22.56159189,Rural,Free flow,13.84801831,0.445452101,1.901067779
4.229455997,0,33.62641843,Rural,Moderate,-3.071206362,9.782508857,0.972291396
4.940455543,11,65.03577449,Highway,Heavy,1.511792665,10.14408292,0.696571386
2.487461361,28,1.440616004,Rural,Moderate,38.12210982,9.987369988,0.860956628
2.201461684,3,7.064661011,Highway,Free flow,32.08941249,0.777691878,1.212931661
1.792818242,16,77.54994022,City,Heavy,24.7856459,1.03660361,0.46913617
4.242238513,22,114.9016757,City,Moderate,26.56433187,17.00990193,1.886692067
3.048200377,26,17.21726932,Highway,Moderate,-5.440990372,1.370207311,0.568015795
3.698153282,5,101.1642198,City,Moderate,-7.90618252,0.603491811,0.741407169
1.002692467,26,45.35209276,City,Moderate,33.07838413,2.065493329,0.34454068
4.267606435,22,99.79675512,Rural,Moderate,28.00130978,7.725380759,0.748259827
2.479742198,6,78.77979751,Highway,Heavy,23.30138414,17.73913412,1.834129614
5.980019902,7,82.66956212,Rural,Free flow,30.64267199,4.920776415,1.543035516
2.094845428,12,28.83851464,City,Free flow,22.22535392,9.099986564,0.827016251
5.994241583,19,112.96575,Rural,Moderate,30.34564409,11.40575405,0.898807106
2.055781723,5,48.49965858,Highway,Heavy,36.67097051,5.603708323,1.958162599
4.875438906,20,110.1850321,Rural,Moderate,33.062512,3.121961497,0.306545042
3.744139594,12,67.04617057,Highway,Free flow,16.80501113,13.8977607,0.966402352
2.426445544,4,30.61396376,City,Heavy,-9.012862605,13.93006577,0.422110784
2.006494538,25,40.35621281,Rural,Moderate,13.65141997,3.059981838,1.212314914
4.774637609,6,5.113594604,Rural,Heavy,15.82989356,14.78951903,1.414773833
2.823998453,29,79.33621763,City,Heavy,-3.963885487,3.922625919,1.779978085
3.90362976,6,92.33607296,Rural,Heavy,-1.935717927,14.67912045,0.464544377
4.98295311,7,92.91495485,Rural,Heavy,2.95900243,2.075800077,0.544511041
3.164774581,14,62.32501263,Rural,Heavy,21.14917526,9.058458582,0.936513648
4.323164392,24,83.38272957,Rural,Moderate,0.659096233,18.37196039,1.075213514
1.612274157,24,99.1054413,City,Free flow,33.85354166,9.695806118,0.66533647
4.438125762,13,78.90982642,Rural,Heavy,-8.848832461,14.55265243,1.819239007
4.974616861,10,13.41411589,City,Free flow,2.216832519,17.60435822,0.456516247
5.796784764,5,79.30389101,Highway,Free flow,16.6567906,15.33106188,0.649420403
5.590799064,1,0.64155948,Highway,Moderate,38.47119493,15.42561229,0.442081506
3.00134275,26,13.33998014,City,Heavy,1.475417075,8.60418848,0.936377691
3.955604169,23,40.089413,Rural,Moderate,4.146759597,3.042115679,0.689915483
5.381059629,22,75.11885589,Highway,Free flow,16.64254076,10.30165255,0.843217338
5.391157046,28,95.21034326,Highway,Moderate,-3.774730333,9.669456042,0.246261166
4.227036133,1,65.5274996,City,Heavy,0.120026963,16.73325116,0.198536058
5.407685864,25,63.46120491,Highway,Heavy,-4.409989507,7.772253273,1.226995891
2.289901654,2,105.654988,Rural,Heavy,-5.231065075,13.51248265,0.936997087
0.956135228,25,15.35537539,City,Moderate,33.3059715,6.444879246,0.873507717
4.037678775,11,49.41327487,Highway,Heavy,33.04918496,6.394358489,0.58052903
5.871784294,14,39.44515193,Highway,Moderate,21.03266956,0.668263696,0.962205321
5.048264318,16,1.518812425,Rural,Moderate,17.0738426,0.07905541,1.559895424
5.23324659,1,46.95580032,Rural,Heavy,-1.265795469,18.76200303,0.580169632
2.805107481,25,64.52131402,Highway,Heavy,39.30890981,7.164174079,0.567708955
1.896124128,11,45.3181141,Highway,Heavy,3.150242199,3.578907983,1.293562718
2.196523271,3,110.7713335,Rural,Heavy,26.09252201,17.16172859,1.425719075
1.670953663,13,53.40913704,Rural,Free flow,34.3457753,1.635283546,0.540977693
5.859999349,8,107.256843,Rural,Moderate,11.83844656,19.34685554,1.725218808
5.832359619,0,49.373132,Rural,Free flow,22.38356922,9.078521471,1.126959638
3.08665053,0,48.81793824,City,Moderate,37.72921669,6.683538693,1.590239584
2.247516105,19,106.6073301,Rural,Moderate,21.12232298,4.110765694,0.984680392
2.009031159,9,114.4770857,Rural,Moderate,-4.371658379,3.488865675,0.170637681
2.647662692,20,52.0528082,City,Moderate,22.65551691,19.05291415,1.230913603
4.304769882,23,41.07392552,Highway,Free flow,4.706962247,12.00849336,0.965465824
1.12533718,14,25.52117154,Rural,Moderate,36.21196502,5.417918465,1.091747494
4.979785431,3,86.35841204,Rural,Moderate,11.76876131,8.343917492,1.067535066
5.076382298,28,92.42245813,Highway,Free flow,39.50173782,6.969734446,0.831421682
1.09628938,11,2.352428166,City,Free flow,1.762164593,7.160438357,0.631721824
3.183843405,6,12.24733242,Highway,Free flow,27.48361094,0.420097018,1.696458718
4.570031597,18,87.55778501,Rural,Free flow,34.48372157,16.93514713,1.303621751
5.283455463,19,4.36450005,Highway,Moderate,22.02642407,1.445452194,1.705529325
5.945145881,23,45.73291643,Highway,Heavy,37.21325849,12.27765198,1.193870773
1.81486589,11,74.67783029,Rural,Free flow,6.199631899,9.50743556,0.496950579
5.270932309,29,83.72706228,Highway,Heavy,18.68603988,1.49059209,0.240074558
1.712556462,11,23.45496052,Highway,Moderate,26.48958693,12.43032298,0.122357932
3.752182053,22,111.9884029,Highway,Heavy,30.65277129,12.92201461,1.016452869
3.346047203,29,83.06235461,Highway,Free flow,1.48265235,15.53688632,0.245849266
1.534362426,29,21.91336951,City,Heavy,-2.521195023,8.828722631,0.230761476
1.763405848,29,76.34710409,City,Heavy,18.68293432,6.253934213,0.181970775
1.937290962,12,64.15260655,Rural,Moderate,29.90612612,14.14416785,1.166826472
3.695281537,16,83.46374982,Rural,Free flow,21.16567836,15.44131099,0.838704957
1.93467918,26,89.74286627,City,Moderate,-9.791890504,13.28055396,1.329327558
0.803397632,25,43.06472782,City,Free flow,34.32591191,13.17906403,1.245234729
1.879212868,19,17.08466925,Highway,Free flow,39.71720928,4.247833696,1.548464436
2.038362599,19,15.31310193,Highway,Free flow,34.46096877,11.4602287,1.594728973
1.863131537,15,46.4813678,Highway,Heavy,-6.86567463,11.2856256,0.639521933
3.455019939,2,57.4416305,Highway,Moderate,21.67501811,14.39284803,0.923444748
5.53514973,1,61.64941734,Rural,Heavy,-0.343985934,17.04277871,1.035717767
0.981540074,4,6.971598479,Rural,Moderate,2.4193279,6.214046304,0.332074222
3.666031802,9,7.181662767,Rural,Heavy,27.71426266,0.709257147,0.646844343
3.078528789,19,44.47216838,Rural,Free flow,26.68119621,14.35709744,1.818066443
0.929852643,11,69.76123245,City,Free flow,0.833862333,10.88473656,1.205646909
1.057994741,4,44.99148616,Rural,Free flow,38.801185,11.57573873,0.383031355
2.261458701,3,6.22513272,Rural,Moderate,-9.973645748,5.371806313,0.974265609
4.818411382,23,77.4873379,City,Moderate,20.00636735,6.534153713,1.951741249
2.03205329,16,109.9742126,City,Moderate,-4.631339278,16.25208154,0.300949387
5.63155253,16,49.72882268,Rural,Free flow,4.470182051,5.109321013,1.893345153
1.144058982,17,50.16619236,Rural,Free flow,30.69909381,13.85847289,0.127780692
5.099664517,24,17.94039787,Highway,Free flow,32.37140405,15.65944991,1.872233878
3.528625316,3,61.10318969,Rural,Moderate,-7.817419348,18.5071181,1.790429724
5.799760088,1,34.93258866,Highway,Heavy,10.6255516,6.826089074,1.79803952
5.652666456,8,38.91096008,Rural,Free flow,5.883655974,16.52285097,0.81278895
2.180581319,4,86.85786287,Highway,Moderate,34.57532498,6.639713606,1.305363187
4.328199835,28,70.56672808,City,Heavy,1.610583095,12.84050143,0.104742718
5.210168022,8,37.25738797,Highway,Heavy,21.10939673,19.38296513,1.713797975
4.523459861,21,98.28825898,Highway,Heavy,23.73017256,8.841297031,1.134304314
4.037985613,28,86.41333426,Rural,Moderate,38.51647881,18.87713145,1.756022349
2.737046444,4,16.65396169,Rural,Moderate,4.197933179,12.61117339,0.447777382
1.646513144,1,13.93283038,City,Heavy,37.72866594,6.841217536,0.622985975
3.895106737,12,63.37285512,City,Moderate,26.98657033,9.127285046,0.15527238
1.089148713,19,93.62800406,Rural,Moderate,33.59870319,5.555457444,1.362988292
0.835765404,6,81.00607478,City,Free flow,-3.205922639,3.439991176,0.285409616
1.406231988,8,77.02329345,Highway,Moderate,31.51054559,1.453415334,1.912768983
4.611600558,22,92.46390564,Rural,Free flow,16.24526134,9.999855763,0.51160597
5.06910129,25,38.53393612,Rural,Free flow,9.717616373,0.057393854,0.368172989
4.216558591,13,7.626255605,Highway,Moderate,31.73834869,1.244291966,0.68672599
2.87749768,7,61.75287723,City,Free flow,2.712260252,9.366066745,1.266190344
1.149617736,1,97.36634683,Rural,Heavy,39.38391775,11.07094828,1.641170476
1.69712416,23,59.61145794,Rural,Moderate,-7.634659652,1.458116908,0.247839283
5.679241789,14,23.77194864,City,Moderate,-5.711801111,19.85555436,1.574128567
5.914549474,26,82.87723358,Highway,Free flow,4.179513697,8.704557514,0.898066163
5.842562891,15,102.0588226,City,Heavy,-4.925606867,18.38565164,1.079095696
1.06181754,11,84.07970469,Highway,Moderate,9.421135449,18.25154793,0.950131353
1.074379341,2,10.48522991,City,Moderate,21.47444747,18.59685883,0.80350729
4.398458531,29,91.44522095,City,Free flow,-0.627305366,5.286254677,1.427444611
3.181230771,22,21.52316275,Highway,Free flow,39.27112455,7.867921843,1.825983645
5.082471578,10,35.26452565,Rural,Free flow,-2.793969408,12.62469449,0.371496742
3.28222207,13,56.7493136,Highway,Heavy,10.80380701,1.666125736,1.000014076
5.172725294,9,77.85553977,City,Free flow,36.72342798,8.712403034,0.906634669
2.781154623,14,73.9327448,City,Moderate,37.79582028,17.13123785,0.976404517
